"Point Num","Latitude","Longitude","Serial","Name","IP","Wlan","RSSI (SNR)","Cost","Signal","MAC Address","Channel","Frequency","Timestamp"
"79","-23.691322","27.507809","AG1-5250M-100760","LDV","10.0.0.10","wlan0","14","2120","-88","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:43:11 UTC"
"80","-23.691324","27.507856","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","44658","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:43:15 UTC"
"80","-23.691324","27.507856","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","2338","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:43:15 UTC"
"81","-23.691326","27.5079","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","44658","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:43:19 UTC"
"81","-23.691326","27.5079","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","2338","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:43:19 UTC"
"82","-23.691334","27.507944","AG1-5250M-100760","LDV","10.0.0.10","wlan1","13","39893","-93","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:43:23 UTC"
"82","-23.691334","27.507944","AG1-5250M-100760","LDV","10.0.0.10","wlan0","12","2338","-90","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:43:23 UTC"
"83","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","35691","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:43:27 UTC"
"83","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan0","11","2338","-91","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:43:27 UTC"
"84","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","35691","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:43:31 UTC"
"84","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan0","10","2098","-92","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:43:31 UTC"
"85","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","31288","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:43:35 UTC"
"85","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan0","10","2098","-92","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:43:35 UTC"
"86","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","31288","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:43:39 UTC"
"86","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan0","10","2098","-92","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:43:39 UTC"
"87","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","26880","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:43:44 UTC"
"87","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan0","10","2098","-92","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:43:44 UTC"
"88","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan1","13","26880","-93","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:43:48 UTC"
"88","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan0","11","1886","-91","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:43:48 UTC"
"89","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan1","14","23303","-92","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:43:51 UTC"
"89","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan0","9","1886","-93","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:43:51 UTC"
"90","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","20576","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:43:55 UTC"
"90","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan0","10","1886","-92","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:43:55 UTC"
"91","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","20576","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:43:59 UTC"
"91","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan0","10","1886","-92","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:43:59 UTC"
"92","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","17939","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:03 UTC"
"92","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan0","9","1886","-93","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:03 UTC"
"93","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan1","13","17939","-93","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:07 UTC"
"93","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan0","10","1886","-92","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:07 UTC"
"94","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan1","15","15878","-91","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:11 UTC"
"94","-23.691334","27.507946","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","1689","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:11 UTC"
"95","-23.691334","27.507948","AG1-5250M-100760","LDV","10.0.0.10","wlan1","15","15878","-91","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:15 UTC"
"95","-23.691334","27.507948","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","1689","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:15 UTC"
"96","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","14","15878","-92","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:20 UTC"
"96","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","1689","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:20 UTC"
"97","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","8","15878","-98","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:23 UTC"
"97","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","17","1689","-85","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:23 UTC"
"98","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","9","15878","-97","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:28 UTC"
"98","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","17","1689","-85","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:28 UTC"
"99","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","14224","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:32 UTC"
"99","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","15","1689","-87","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:32 UTC"
"100","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","14224","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:36 UTC"
"100","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","15","1689","-87","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:36 UTC"
"101","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","12435","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:39 UTC"
"101","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","16","1689","-86","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:39 UTC"
"102","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","10755","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:43 UTC"
"102","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","14","1634","-88","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:43 UTC"
"103","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","10755","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:47 UTC"
"103","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","15","1634","-87","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:47 UTC"
"104","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","11","9276","-95","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:51 UTC"
"104","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","17","1634","-85","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:51 UTC"
"105","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","11","8229","-95","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:55 UTC"
"105","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","17","1634","-85","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:55 UTC"
"106","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","8229","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:44:59 UTC"
"106","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","16","1634","-86","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:44:59 UTC"
"107","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","11","7197","-95","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:03 UTC"
"107","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","17","1634","-85","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:03 UTC"
"108","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","10","7197","-96","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:07 UTC"
"108","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","18","1634","-84","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:07 UTC"
"109","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","11","7197","-95","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:11 UTC"
"109","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","17","1638","-85","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:11 UTC"
"110","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","11","7197","-95","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:16 UTC"
"110","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","17","1638","-85","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:16 UTC"
"111","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan1","7","7197","-99","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:20 UTC"
"111","-23.691334","27.50795","AG1-5250M-100760","LDV","10.0.0.10","wlan0","16","1638","-86","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:20 UTC"
"112","-23.691343","27.507978","AG1-5250M-100760","LDV","10.0.0.10","wlan1","10","7197","-96","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:24 UTC"
"112","-23.691343","27.507978","AG1-5250M-100760","LDV","10.0.0.10","wlan0","17","1836","-85","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:24 UTC"
"113","-23.691349","27.508009","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","6301","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:27 UTC"
"113","-23.691349","27.508009","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","1836","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:27 UTC"
"114","-23.691353","27.508047","AG1-5250M-100760","LDV","10.0.0.10","wlan1","13","6301","-93","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:31 UTC"
"114","-23.691353","27.508047","AG1-5250M-100760","LDV","10.0.0.10","wlan0","14","1836","-88","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:31 UTC"
"115","-23.691362","27.50809","AG1-5250M-100760","LDV","10.0.0.10","wlan1","13","5580","-93","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:35 UTC"
"115","-23.691362","27.50809","AG1-5250M-100760","LDV","10.0.0.10","wlan0","14","1836","-88","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:35 UTC"
"116","-23.69137","27.508133","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","5580","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:39 UTC"
"116","-23.69137","27.508133","AG1-5250M-100760","LDV","10.0.0.10","wlan0","14","1836","-88","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:39 UTC"
"117","-23.691381","27.508188","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","5580","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:43 UTC"
"117","-23.691381","27.508188","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","1836","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:43 UTC"
"118","-23.691383","27.508236","AG1-5250M-100760","LDV","10.0.0.10","wlan1","15","5580","-91","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:47 UTC"
"118","-23.691383","27.508236","AG1-5250M-100760","LDV","10.0.0.10","wlan0","11","1836","-91","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:47 UTC"
"119","-23.69139","27.508286","AG1-5250M-100760","LDV","10.0.0.10","wlan1","13","5580","-93","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:51 UTC"
"119","-23.69139","27.508286","AG1-5250M-100760","LDV","10.0.0.10","wlan0","12","1639","-90","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:51 UTC"
"120","-23.691393","27.508333","AG1-5250M-100760","LDV","10.0.0.10","wlan1","13","5019","-93","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:55 UTC"
"120","-23.691393","27.508333","AG1-5250M-100760","LDV","10.0.0.10","wlan0","12","1639","-90","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:55 UTC"
"121","-23.691402","27.50838","AG1-5250M-100760","LDV","10.0.0.10","wlan1","15","5019","-91","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:45:59 UTC"
"121","-23.691402","27.50838","AG1-5250M-100760","LDV","10.0.0.10","wlan0","11","1639","-91","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:45:59 UTC"
"122","-23.691404","27.50843","AG1-5250M-100760","LDV","10.0.0.10","wlan1","13","4420","-93","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:04 UTC"
"122","-23.691404","27.50843","AG1-5250M-100760","LDV","10.0.0.10","wlan0","14","1639","-88","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:04 UTC"
"123","-23.69141","27.508476","AG1-5250M-100760","LDV","10.0.0.10","wlan1","14","4420","-92","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:08 UTC"
"123","-23.69141","27.508476","AG1-5250M-100760","LDV","10.0.0.10","wlan0","12","1639","-90","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:08 UTC"
"124","-23.691414","27.508526","AG1-5250M-100760","LDV","10.0.0.10","wlan1","14","3952","-92","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:12 UTC"
"124","-23.691414","27.508526","AG1-5250M-100760","LDV","10.0.0.10","wlan0","12","1639","-90","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:12 UTC"
"125","-23.691416","27.508575","AG1-5250M-100760","LDV","10.0.0.10","wlan1","14","3952","-92","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:15 UTC"
"125","-23.691416","27.508575","AG1-5250M-100760","LDV","10.0.0.10","wlan0","12","1639","-90","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:15 UTC"
"126","-23.69142","27.508625","AG1-5250M-100760","LDV","10.0.0.10","wlan1","15","3505","-91","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:19 UTC"
"126","-23.69142","27.508625","AG1-5250M-100760","LDV","10.0.0.10","wlan0","12","1639","-90","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:19 UTC"
"127","-23.691422","27.508677","AG1-5250M-100760","LDV","10.0.0.10","wlan1","16","3505","-90","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:23 UTC"
"127","-23.691422","27.508677","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","1639","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:23 UTC"
"128","-23.691425","27.50873","AG1-5250M-100760","LDV","10.0.0.10","wlan1","14","3079","-92","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:27 UTC"
"128","-23.691425","27.50873","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","1639","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:27 UTC"
"129","-23.691427","27.50878","AG1-5250M-100760","LDV","10.0.0.10","wlan1","14","3079","-92","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:31 UTC"
"129","-23.691427","27.50878","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","1639","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:31 UTC"
"130","-23.691425","27.50883","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","4330","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:35 UTC"
"130","-23.691425","27.50883","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","1639","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:35 UTC"
"131","-23.69143","27.50888","AG1-5250M-100760","LDV","10.0.0.10","wlan1","14","4330","-92","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:39 UTC"
"131","-23.69143","27.50888","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","1639","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:39 UTC"
"132","-23.691431","27.508928","AG1-5250M-100760","LDV","10.0.0.10","wlan1","12","6377","-94","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:43 UTC"
"132","-23.691431","27.508928","AG1-5250M-100760","LDV","10.0.0.10","wlan0","10","1639","-92","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:43 UTC"
"133","-23.691439","27.508978","AG1-5250M-100760","LDV","10.0.0.10","wlan1","8","6377","-98","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:47 UTC"
"133","-23.691439","27.508978","AG1-5250M-100760","LDV","10.0.0.10","wlan0","11","1639","-91","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:47 UTC"
"134","-23.691437","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","8","5662","-98","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:51 UTC"
"134","-23.691437","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","11","2101","-91","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:51 UTC"
"135","-23.691439","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","8","7379","-98","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:46:56 UTC"
"135","-23.691439","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","2101","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:46:56 UTC"
"136","-23.691437","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","8","8932","-98","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:00 UTC"
"136","-23.691437","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","15","2101","-87","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:00 UTC"
"137","-23.691437","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","8","11633","-98","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:04 UTC"
"137","-23.691437","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","2101","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:04 UTC"
"138","-23.691437","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","8","13903","-98","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:07 UTC"
"138","-23.691437","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","15","1890","-87","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:07 UTC"
"139","-23.691437","27.509005","AG1-5250M-100760","LDV","10.0.0.10","wlan1","8","133866","-98","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:12 UTC"
"139","-23.691437","27.509005","AG1-5250M-100760","LDV","10.0.0.10","wlan0","15","1890","-87","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:12 UTC"
"140","-23.691437","27.509005","AG1-5250M-100760","LDV","10.0.0.10","wlan1","7","133866","-99","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:15 UTC"
"140","-23.691437","27.509005","AG1-5250M-100760","LDV","10.0.0.10","wlan0","12","1890","-90","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:15 UTC"
"141","-23.691437","27.509005","AG1-5250M-100760","LDV","10.0.0.10","wlan1","4","133866","-102","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:19 UTC"
"141","-23.691437","27.509005","AG1-5250M-100760","LDV","10.0.0.10","wlan0","14","1890","-88","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:19 UTC"
"142","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","7","147490","-99","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:23 UTC"
"142","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","14","3516","-88","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:23 UTC"
"143","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","5","147490","-101","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:27 UTC"
"143","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","15","3516","-87","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:27 UTC"
"144","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","5","147490","-101","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:31 UTC"
"144","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","15","3160","-87","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:31 UTC"
"145","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","4","165291","-102","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:35 UTC"
"145","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","3160","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:35 UTC"
"146","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","4","165291","-102","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:40 UTC"
"146","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","15","3160","-87","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:40 UTC"
"147","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","4","158027","-102","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:44 UTC"
"147","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","15","2834","-87","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:44 UTC"
"148","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","6","137427","-100","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:48 UTC"
"148","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","2834","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:48 UTC"
"149","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","6","137427","-100","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:51 UTC"
"149","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","2834","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:51 UTC"
"150","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","6","137427","-100","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:55 UTC"
"150","-23.691435","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan0","13","2548","-89","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:55 UTC"
"151","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan1","5","137427","-101","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:47:59 UTC"
"151","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan0","7","4647","-95","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:47:59 UTC"
"152","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan1","4","137427","-102","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:48:03 UTC"
"152","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan0","6","4647","-96","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:48:03 UTC"
"153","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan1","4","154519","-102","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:48:07 UTC"
"153","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan0","6","4647","-96","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:48:07 UTC"
"154","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan1","4","138159","-102","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:48:11 UTC"
"154","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan0","5","6008","-97","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:48:11 UTC"
"155","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan1","4","113097","-102","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:48:15 UTC"
"155","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan0","4","6008","-98","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:48:15 UTC"
"156","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan1","4","113097","-102","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:48:19 UTC"
"156","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan0","4","6008","-98","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:48:19 UTC"
"157","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan1","4","113097","-102","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:48:24 UTC"
"157","-23.691437","27.509008","AG1-5250M-100760","LDV","10.0.0.10","wlan0","4","6008","-98","84:8d:84:41:3e:6a","1","2412","2023-07-17 11:48:24 UTC"
"158","-23.691437","27.509007","AG1-5250M-100760","LDV","10.0.0.10","wlan1","4","98230","-102","84:8d:84:41:3e:6b","153","5765","2023-07-17 11:48:27 UTC"
